population_group_name,measure_name,location_name,cause_name,metric_name,year,val,upper,lower
All Population,DALYs (Disability-Adjusted Life Years),World Bank High Income,Foreign body in other body part,Number,2023,131659.817,184965.9968,88981.97048
All Population,DALYs (Disability-Adjusted Life Years),World Bank High Income,Foreign body in other body part,Percent,2023,0.000274541,0.000370524,0.000203991
All Population,DALYs (Disability-Adjusted Life Years),World Bank High Income,Other unintentional injuries,Number,2023,2717661.909,3881454.35,1900495.577
All Population,DALYs (Disability-Adjusted Life Years),World Bank High Income,Other unintentional injuries,Percent,2023,0.005665137,0.007412529,0.004342322
All Population,DALYs (Disability-Adjusted Life Years),World Bank High Income,Self-harm and interpersonal violence,Number,2023,15037190.62,16888723.51,13710553.46
All Population,DALYs (Disability-Adjusted Life Years),World Bank High Income,Self-harm and interpersonal violence,Percent,2023,0.031592246,0.036326791,0.027969016
All Population,DALYs (Disability-Adjusted Life Years),World Bank High Income,Self-harm,Number,2023,8654310.663,9100883.362,8284024.486
All Population,DALYs (Disability-Adjusted Life Years),World Bank High Income,Self-harm,Percent,2023,0.018188347,0.020390235,0.016171364
All Population,DALYs (Disability-Adjusted Life Years),World Bank High Income,Self-harm by firearm,Number,2023,1365040.598,1502287.145,1241452.275
All Population,DALYs (Disability-Adjusted Life Years),World Bank High Income,Self-harm by firearm,Percent,2023,0.002868393,0.003280919,0.002450121
All Population,DALYs (Disability-Adjusted Life Years),World Bank Upper Middle Income,Police conflict and executions,Number,2023,570582.0819,789333.4753,422600.4211
All Population,DALYs (Disability-Adjusted Life Years),World Bank Upper Middle Income,Police conflict and executions,Percent,2023,0.000669112,0.000944553,0.000488365
All Population,DALYs (Disability-Adjusted Life Years),World Bank Upper Middle Income,Electrocution,Number,2023,1002724.463,1453319.624,539986.6772
All Population,DALYs (Disability-Adjusted Life Years),World Bank Upper Middle Income,Electrocution,Percent,2023,0.001177968,0.001717353,0.000602241
All Population,DALYs (Disability-Adjusted Life Years),World Bank Upper Middle Income,Conflict and terrorism,Number,2023,1988385.442,2314315.935,1726653.614
All Population,DALYs (Disability-Adjusted Life Years),World Bank Upper Middle Income,Conflict and terrorism,Percent,2023,0.002332175,0.002746121,0.001988754
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Cyclist road injuries,Number,2023,1840552.927,2818391.79,1077910.658
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Cyclist road injuries,Percent,2023,0.001640366,0.00251953,0.000985338
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Motorcyclist road injuries,Number,2023,9081161.213,12384603.84,5394750.924
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Motorcyclist road injuries,Percent,2023,0.008086435,0.011178456,0.004812309
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Motor vehicle road injuries,Number,2023,10582048.91,14311114.78,7781421.469
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Motor vehicle road injuries,Percent,2023,0.00943438,0.012930372,0.006816786
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Other road injuries,Number,2023,426776.1519,637628.3817,280901.3411
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Other road injuries,Percent,2023,0.000379739,0.000552319,0.000255162
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Other transport injuries,Number,2023,2416953.13,3569714.519,1452145.15
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Other transport injuries,Percent,2023,0.002152645,0.003116274,0.001284723
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Unintentional injuries,Number,2023,51393434.67,59426360.26,42621123.84
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Unintentional injuries,Percent,2023,0.045770053,0.05125706,0.039029983
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Falls,Number,2023,19891909.07,23930865.2,16522281.69
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Falls,Percent,2023,0.017691963,0.020252348,0.015302106
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Drowning,Number,2023,8621055.165,11384154.32,6348336.408
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Drowning,Percent,2023,0.007694944,0.010451058,0.005496361
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,"Fire, heat, and hot substances",Number,2023,4827543.301,6652171.011,3309230.256
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,"Fire, heat, and hot substances",Percent,2023,0.004303188,0.005765567,0.002930249
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Poisonings,Number,2023,1302932.6,1977898.469,861741.1646
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Poisonings,Percent,2023,0.001161805,0.001739097,0.000739562
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Poisoning by carbon monoxide,Number,2023,310594.9918,559683.2612,178603.5952
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Poisoning by carbon monoxide,Percent,2023,0.000276508,0.00050674,0.00015736
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Poisoning by other means,Number,2023,992337.6085,1525766.164,616758.0669
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Poisoning by other means,Percent,2023,0.000885297,0.001363929,0.00053996
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Exposure to mechanical forces,Number,2023,2815424.566,4235525.895,2133473.678
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Exposure to mechanical forces,Percent,2023,0.00250535,0.003614588,0.00191656
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Unintentional firearm injuries,Number,2023,279891.5552,485264.7624,164215.8135
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Unintentional firearm injuries,Percent,2023,0.000249345,0.000444665,0.000151811
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Other exposure to mechanical forces,Number,2023,2535533.011,3805886.684,1892616.607
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Other exposure to mechanical forces,Percent,2023,0.002256006,0.003232633,0.001708262
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Adverse effects of medical treatment,Number,2023,2141864.858,3045534.118,1552530.101
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Adverse effects of medical treatment,Percent,2023,0.001910573,0.002753771,0.001375845
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Animal contact,Number,2023,4102967.005,6053655.43,2489608.649
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Animal contact,Percent,2023,0.003655534,0.005485284,0.002223763
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Venomous animal contact,Number,2023,3697726.668,5549100.386,2165469.266
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Venomous animal contact,Percent,2023,0.003295163,0.005061761,0.001915261
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Non-venomous animal contact,Number,2023,405240.3371,565246.3178,252100.1314
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Non-venomous animal contact,Percent,2023,0.00036037,0.000495623,0.000241119
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Foreign body,Number,2023,2023479.505,2838938.211,1338142.259
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Foreign body,Percent,2023,0.001804359,0.002607464,0.00121612
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Pulmonary aspiration and foreign body in airway,Number,2023,1668735.652,2494051.266,992566.2847
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Pulmonary aspiration and foreign body in airway,Percent,2023,0.001489639,0.002294539,0.000887001
All Population,DALYs (Disability-Adjusted Life Years),World Bank Low Income,Environmental heat and cold exposure,Number,2023,135404.1008,236744.2191,61690.24026
All Population,DALYs (Disability-Adjusted Life Years),World Bank Low Income,Environmental heat and cold exposure,Percent,2023,0.000396026,0.000705042,0.000176714
All Population,DALYs (Disability-Adjusted Life Years),World Bank Low Income,Police conflict and executions,Number,2023,102246.8937,165770.5282,64679.52717
All Population,DALYs (Disability-Adjusted Life Years),World Bank Low Income,Police conflict and executions,Percent,2023,0.000298738,0.000477828,0.000192646
All Population,DALYs (Disability-Adjusted Life Years),World Bank Low Income,Electrocution,Number,2023,466729.9533,786947.9814,149606.9973
All Population,DALYs (Disability-Adjusted Life Years),World Bank Low Income,Electrocution,Percent,2023,0.001365862,0.002286608,0.000438347
All Population,DALYs (Disability-Adjusted Life Years),World Bank Low Income,Conflict and terrorism,Number,2023,4906322.341,6286806.901,4046428.357
All Population,DALYs (Disability-Adjusted Life Years),World Bank Low Income,Conflict and terrorism,Percent,2023,0.014336993,0.018146241,0.011926091
All Population,DALYs (Disability-Adjusted Life Years),World Bank Low Income,Self-harm by other specified means,Number,2023,2385384.59,3329230.281,1610440.101
All Population,DALYs (Disability-Adjusted Life Years),World Bank Low Income,Self-harm by other specified means,Percent,2023,0.006976937,0.009673517,0.004691621
All Population,DALYs (Disability-Adjusted Life Years),World Bank High Income,Electrocution,Number,2023,100142.5707,118285.8116,83421.39527
All Population,DALYs (Disability-Adjusted Life Years),World Bank High Income,Electrocution,Percent,2023,0.000210185,0.000250889,0.000172843
All Population,DALYs (Disability-Adjusted Life Years),World Bank High Income,Conflict and terrorism,Number,2023,3064725.475,4615420.763,1972915.445
All Population,DALYs (Disability-Adjusted Life Years),World Bank High Income,Conflict and terrorism,Percent,2023,0.006438479,0.010193415,0.004081202
All Population,DALYs (Disability-Adjusted Life Years),World Bank Upper Middle Income,Self-harm by firearm,Number,2023,430265.5814,552983.7695,304041.2521
All Population,DALYs (Disability-Adjusted Life Years),World Bank Upper Middle Income,Self-harm by firearm,Percent,2023,0.000504709,0.000630048,0.000371801
All Population,DALYs (Disability-Adjusted Life Years),World Bank Upper Middle Income,Interpersonal violence,Number,2023,13553218.51,14486547.99,12511284.88
All Population,DALYs (Disability-Adjusted Life Years),World Bank Upper Middle Income,Interpersonal violence,Percent,2023,0.015898794,0.017184577,0.01435486
All Population,DALYs (Disability-Adjusted Life Years),World Bank Upper Middle Income,Physical violence by firearm,Number,2023,6535721.215,6899516.977,6230462.43
All Population,DALYs (Disability-Adjusted Life Years),World Bank Upper Middle Income,Physical violence by firearm,Percent,2023,0.0076746,0.008550042,0.006830736
All Population,DALYs (Disability-Adjusted Life Years),World Bank Upper Middle Income,Physical violence by sharp object,Number,2023,2557830.353,2904650.217,2218048.558
All Population,DALYs (Disability-Adjusted Life Years),World Bank Upper Middle Income,Physical violence by sharp object,Percent,2023,0.002999751,0.003514445,0.002630417
All Population,DALYs (Disability-Adjusted Life Years),World Bank Upper Middle Income,Physical violence by other means,Number,2023,3562336.786,4210268.7,3064210.419
All Population,DALYs (Disability-Adjusted Life Years),World Bank Upper Middle Income,Physical violence by other means,Percent,2023,0.004171169,0.004629271,0.003738581
All Population,DALYs (Disability-Adjusted Life Years),World Bank Upper Middle Income,Exposure to forces of nature,Number,2023,3239230.967,3570883.863,2962128.236
All Population,DALYs (Disability-Adjusted Life Years),World Bank Upper Middle Income,Exposure to forces of nature,Percent,2023,0.003803909,0.004401038,0.00333163
All Population,DALYs (Disability-Adjusted Life Years),World Bank Upper Middle Income,Environmental heat and cold exposure,Number,2023,436201.277,538195.7843,345256.8191
All Population,DALYs (Disability-Adjusted Life Years),World Bank Upper Middle Income,Environmental heat and cold exposure,Percent,2023,0.000510825,0.000626688,0.000417851
All Population,DALYs (Disability-Adjusted Life Years),World Bank Upper Middle Income,Self-harm by other specified means,Number,2023,8010044.375,9177934.044,7248164.032
All Population,DALYs (Disability-Adjusted Life Years),World Bank Upper Middle Income,Self-harm by other specified means,Percent,2023,0.0094055,0.011240266,0.008174385
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Injuries,Number,2023,112514699,126403394.2,95671590.45
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Injuries,Percent,2023,0.100252474,0.112989603,0.086394
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Transport injuries,Number,2023,32703636.07,40534599.1,24078415.53
All Population,DALYs (Disability-Adjusted Life Years),World Bank Lower Middle Income,Transport injuries,Percent,2023,0.02914444,0.035602381,0.021223082
